sale_id,vin,dealer_id,sale_date,msrp,discount_amount,sale_price,finance_type,sales_channel,trade_in_flag,days_on_lot
8414,1C3G4EWL080558590,DLR2124,2022-05-18,32600.0,2449.95,30150.05,Loan,Retail,1,47
8415,1B3EB9X2S85733168,DLR7081,2023-03-20,48800.0,2784.62,46015.38,Loan,Retail,0,35
8416,1C4KYLCD975626268,DLR7099,2022-10-25,34100.0,4007.18,30092.82,Loan,Retail,0,3
8417,1C3VBAFTR75805028,DLR4013,2023-03-28,64700.0,7894.76,56805.24,Lease,Fleet,0,1
8418,ZAR59UPKV57165036,DLR3389,2023-11-12,45200.0,3995.38,41204.62,Lease,Retail,0,8
8419,2C3UV9SN845568682,DLR5706,2024-01-12,88000.0,3549.31,84450.69,Loan,Retail,1,18
8420,ZARU9S2NH77245356,DLR3996,2024-06-01,35000.0,1086.04,33913.96,Loan,Retail,1,32
8421,3C6NXZXST05052908,DLR9294,2022-09-26,57200.0,5028.02,52171.98,Loan,Fleet,0,1
8422,ZARKDC9Y527821788,DLR7906,2022-08-08,95000.0,12543.76,82456.24,Lease,Fleet,0,15
8423,1B3L18ZG125759823,DLR6565,2023-11-22,84400.0,11765.95,72634.05,Loan,Fleet,0,1
8424,1C3E46XA754417332,DLR8901,2024-08-01,66000.0,6661.1,59338.9,Loan,Fleet,0,12
8425,3C60RYXRB39459562,DLR3381,2022-10-09,67100.0,5062.57,62037.43,Lease,Retail,0,86
8426,1C3SZZE9S29087337,DLR5098,2023-01-09,55300.0,3170.36,52129.64,Loan,Retail,0,47
8427,ZFA5XWFFZ69703796,DLR5098,2024-11-28,34800.0,2519.3,32280.7,Loan,Fleet,0,2
8428,ZFAYRZM5261949011,DLR5098,2023-11-23,26000.0,2823.9,23176.1,Loan,Retail,1,14
8429,2C35SGDFS21775718,DLR6614,2023-11-07,85000.0,7975.72,77024.28,Lease,Retail,1,58
8430,1C3VBAFTR75805028,DLR1533,2022-07-10,64700.0,8760.37,55939.63,Loan,Rental,0,8
8431,1B3BNWBC356229392,DLR4633,2023-08-04,34000.0,1918.45,32081.55,Lease,Retail,1,21
8432,3C675WV0P10386890,DLR3148,2024-05-01,46000.0,7004.78,38995.22,Loan,Rental,0,1
8433,1C3AXGWN027801813,DLR5157,2024-05-26,70600.0,4803.1,65796.9,Loan,Retail,1,8
8434,1C4CSPZT700602653,DLR7081,2022-12-29,68300.0,3838.03,64461.97,Cash,Retail,1,26
8435,1C6W4J0KZ87505606,DLR3381,2024-11-10,45500.0,4377.15,41122.85,Loan,Retail,0,30
8436,ZARUJ9XTT08117861,DLR1760,2023-12-21,80000.0,6030.0,73970.0,Lease,Retail,1,154
8437,1C3ZSHC3D32388660,DLR8069,2023-09-28,32200.0,2141.9,30058.1,Cash,Retail,0,27
8438,ZFAYRZM5261949011,DLR6570,2023-10-24,26000.0,1983.84,24016.16,Lease,Retail,0,38
8439,ZFARZE9T119802920,DLR6742,2024-10-01,42000.0,4780.13,37219.87,Loan,Fleet,0,19
8440,1C40PYFS836688833,DLR3276,2023-04-13,42000.0,3047.69,38952.31,Lease,Retail,0,48
8441,1B31AVW0K12525937,DLR3996,2023-05-25,73600.0,11974.66,61625.34,Cash,Fleet,0,8
8442,1B3L18ZG125759823,DLR6785,2022-10-05,84400.0,6920.51,77479.49,Lease,Retail,0,37
8443,ZFA7D9F8J14736535,DLR4610,2024-05-13,34300.0,2493.94,31806.06,Lease,Retail,0,36
8444,ZFAR87XYE95636516,DLR1760,2024-05-12,61600.0,1256.69,60343.31,Lease,Retail,0,31
8445,ZFARZE9T119802920,DLR5170,2023-03-15,42000.0,2252.41,39747.59,Loan,Retail,0,1
8446,1C3B6LH1780832460,DLR3650,2023-05-31,35100.0,641.63,34458.37,Loan,Retail,1,37
8447,2C3Z41ZUY43312942,DLR3641,2024-11-30,40900.0,1651.93,39248.07,Lease,Retail,0,39
8448,ZFACUT9VN46920737,DLR9680,2023-05-18,28400.0,871.19,27528.81,Lease,Retail,1,6
8449,1C3C4N28A85492388,DLR3641,2022-10-04,85000.0,9302.31,75697.69,Loan,Fleet,0,1
8450,1C46GJD2646198988,DLR3935,2024-06-14,62100.0,2714.03,59385.97,Loan,Retail,1,7
8451,1C4EM3WAJ14104354,DLR9071,2023-07-01,34000.0,4768.04,29231.96,Loan,Fleet,0,13
8452,1C6PLMLFT15937882,DLR6172,2024-08-14,83900.0,5769.53,78130.47,Loan,Retail,0,8
8453,3C68LA21146305242,DLR4965,2023-12-30,41300.0,1890.92,39409.08,Loan,Retail,1,94
8454,ZFARZE9T119802920,DLR5157,2022-06-27,42000.0,8181.38,33818.62,Loan,Rental,0,7
8455,1C4XHSD8S23697713,DLR7906,2022-04-21,48000.0,889.87,47110.13,Lease,Retail,1,140
8456,ZFACPJEN123636469,DLR6742,2023-12-27,31500.0,1458.02,30041.98,Loan,Retail,0,52
8457,1C3CW4VLC63646308,DLR8069,2022-09-30,84600.0,7157.05,77442.95,Lease,Retail,1,2
8458,ZFA7D9F8J14736535,DLR5098,2024-12-11,34300.0,2117.4,32182.6,Cash,Retail,1,94
8459,2C34J4CAB87222265,DLR2124,2023-11-09,57300.0,4452.15,52847.85,Loan,Retail,1,23
8460,ZAR4TGNF899541398,DLR1852,2022-10-14,89200.0,5686.21,83513.79,Cash,Retail,0,30
8461,ZARF8MDD468759358,DLR1760,2024-06-26,63900.0,2762.96,61137.04,Cash,Retail,0,15
8462,3C60RYXRB39459562,DLR9680,2023-11-22,67100.0,4943.23,62156.77,Loan,Retail,0,5
8463,1B3YMYB9Z37940255,DLR3924,2024-05-05,35200.0,5807.77,29392.23,Cash,Fleet,1,1
8464,1B3VH2B1083689405,DLR9783,2022-12-04,47300.0,3694.95,43605.05,Loan,Retail,1,15
8465,ZFAVDS5YZ10823901,DLR1852,2023-02-26,41600.0,829.85,40770.15,Loan,Retail,1,1
8466,1B3A3K3SM52122577,DLR4885,2024-07-07,51600.0,2019.15,49580.85,Loan,Retail,0,9
8467,ZFA5XWFFZ69703796,DLR8901,2023-11-18,34800.0,2318.25,32481.75,Loan,Retail,0,32
8468,ZAR59UPKV57165036,DLR7511,2023-04-10,45200.0,3664.36,41535.64,Lease,Retail,0,63
8469,ZFAF0T7UY00896748,DLR7081,2023-01-27,48000.0,1407.9,46592.1,Lease,Retail,0,62
8470,3C63Y3DZB91458613,DLR3148,2024-01-13,84600.0,16950.82,67649.18,Loan,Rental,0,1
8471,1C47F6F7934999805,DLR5480,2022-03-07,30800.0,668.06,30131.94,Lease,Retail,1,85
8472,1C46T41PJ11828137,DLR2029,2022-12-26,28000.0,1745.15,26254.85,Lease,Retail,0,36
8473,1C4BM92G455827752,DLR9680,2024-04-08,48500.0,2757.26,45742.74,Loan,Retail,0,17
8474,2C3KGUHH514044532,DLR1116,2023-09-05,68500.0,8573.57,59926.43,Loan,Fleet,0,4
8475,ZARCJVPWX73925450,DLR1448,2022-09-11,49100.0,687.66,48412.34,Loan,Retail,0,12
8476,ZAR8C7Y1H82521720,DLR3979,2022-06-03,29200.0,3446.94,25753.06,Loan,Fleet,0,1
8477,3C6N9YVZ472032298,DLR5157,2022-10-16,45000.0,7120.08,37879.92,Loan,Rental,0,28
8478,1C4KYLCD975626268,DLR4387,2022-08-01,34100.0,1854.84,32245.16,Loan,Retail,0,18
8479,2C33ZC1MD20665936,DLR3276,2023-11-29,95000.0,16313.3,78686.7,Loan,Fleet,0,1
8480,3C6VZMTLT32258551,DLR8921,2024-10-01,34000.0,1804.62,32195.38,Loan,Retail,1,79
8481,ZFAJN6FPL62670412,DLR5644,2023-07-15,28500.0,1455.7,27044.3,Lease,Retail,1,9
8482,1C3ZSK95D33260830,DLR2124,2022-06-14,67100.0,3655.97,63444.03,Lease,Retail,0,1
8483,2C3EKTCRP40226511,DLR5600,2024-03-22,84400.0,6183.73,78216.27,Loan,Retail,0,4
8484,ZARCC79FL57663492,DLR5098,2023-10-11,46200.0,6453.23,39746.77,Loan,Rental,0,1
8485,ZARU9S2NH77245356,DLR9071,2023-03-15,35000.0,2606.9,32393.1,Loan,Retail,0,23
8486,1C4GM1X2G59461962,DLR5706,2022-07-17,65800.0,10759.27,55040.73,Loan,Rental,0,5
8487,1C4AKGEJL07137588,DLR3148,2023-02-04,93700.0,4241.02,89458.98,Loan,Retail,1,12
8488,ZFAMBHRVX46717238,DLR7474,2024-09-29,52400.0,3882.24,48517.76,Cash,Retail,1,1
8489,2C3ZVB19V60621593,DLR1448,2024-05-18,34500.0,946.04,33553.96,Loan,Retail,1,36
8490,ZFACVCVTV13512505,DLR9071,2023-08-18,55000.0,4908.96,50091.04,Lease,Retail,1,41
8491,ZFAVFS9CW02993277,DLR2972,2024-10-14,84800.0,6383.32,78416.68,Lease,Retail,1,5
8492,2C3HXJM3C94262809,DLR8904,2024-05-17,82800.0,3302.46,79497.54,Loan,Retail,0,1
8493,1C6W4J0KZ87505606,DLR5600,2024-04-29,45500.0,3750.56,41749.44,Lease,Retail,0,10
8494,2C3KS10V798622848,DLR7081,2024-09-23,36000.0,2677.97,33322.03,Loan,Retail,1,11
8495,ZFARR4YWK66413376,DLR8069,2022-10-17,85000.0,8105.1,76894.9,Loan,Retail,0,5
8496,2C3ZVB19V60621593,DLR9071,2023-02-28,34500.0,1402.05,33097.95,Loan,Retail,0,107
8497,1C4LG2XLR65797626,DLR4965,2024-12-24,80000.0,5328.49,74671.51,Lease,Retail,1,107
8498,ZARR9C81D02218049,DLR2124,2023-10-27,60600.0,3348.2,57251.8,Loan,Retail,1,49
8499,1B3E7AUXZ03737329,DLR6570,2024-10-31,94800.0,7815.67,86984.33,Cash,Retail,1,80
8500,ZARKDC9Y527821788,DLR6785,2022-06-05,95000.0,6008.39,88991.61,Loan,Retail,1,96
8501,2C34J4CAB87222265,DLR9908,2024-02-04,57300.0,3572.58,53727.42,Loan,Retail,0,10
8502,3C6VZMTLT32258551,DLR1004,2024-06-27,34000.0,2242.95,31757.05,Loan,Retail,0,106
8503,1C6WRZ5JB45771929,DLR5098,2023-06-03,32200.0,2488.74,29711.26,Loan,Retail,1,9
8504,3C6362BX409149499,DLR6924,2022-11-08,48100.0,7236.17,40863.83,Lease,Fleet,0,12
8505,1C6Y8NH8S49379788,DLR5121,2023-06-07,66800.0,3521.95,63278.05,Lease,Retail,0,10
8506,2C3X84Z1M02637704,DLR5098,2024-07-30,63300.0,2641.59,60658.41,Loan,Retail,0,19
8507,1B397SD4T75289253,DLR2124,2024-09-06,33300.0,620.17,32679.83,Lease,Retail,0,37
8508,3C63VC0U857154386,DLR6742,2023-02-20,65500.0,4510.98,60989.02,Loan,Retail,1,1
8509,ZARU9S2NH77245356,DLR5098,2024-11-15,35000.0,2123.81,32876.19,Lease,Retail,1,130
8510,1C4H5E08P02819855,DLR7099,2024-12-20,93800.0,5779.98,88020.02,Loan,Retail,0,89
8511,1C3VBAFTR75805028,DLR8069,2024-06-07,64700.0,1780.07,62919.93,Lease,Retail,1,88
8512,ZARNPY3J950374735,DLR5644,2023-05-26,28000.0,1282.29,26717.71,Lease,Retail,0,6
8513,1C3NRJSHJ07603595,DLR7906,2023-04-28,46200.0,8604.81,37595.19,Loan,Rental,0,6
8514,1B3L18ZG125759823,DLR3949,2022-08-22,84400.0,2527.24,81872.76,Loan,Retail,0,8
8515,3C6BXWXSG16548193,DLR5422,2023-02-08,31500.0,4012.63,27487.37,Loan,Rental,0,5
8516,ZFACPJEN123636469,DLR7906,2023-12-20,31500.0,1647.91,29852.09,Loan,Retail,1,21
8517,1B3SC60T686617199,DLR3794,2024-04-16,85000.0,2553.52,82446.48,Loan,Retail,0,2
8518,2C3G25NTJ19992884,DLR4610,2024-04-07,40700.0,794.43,39905.57,Loan,Retail,0,103
8519,3C6VZMTLT32258551,DLR9294,2024-06-26,34000.0,467.02,33532.98,Loan,Retail,1,41
8520,1C3B6LH1780832460,DLR5121,2022-04-03,35100.0,2342.21,32757.79,Loan,Retail,1,41
8521,1C3RZYCX370176731,DLR4013,2024-01-11,55000.0,3432.65,51567.35,Loan,Retail,1,17
8522,ZFAX40R1828544728,DLR5098,2022-11-20,63200.0,12719.54,50480.46,Loan,Rental,0,3
8523,3C639UEY815699767,DLR9908,2024-08-25,84700.0,2885.76,81814.24,Loan,Retail,1,7
8524,ZFA7D9F8J14736535,DLR1533,2023-07-15,34300.0,1168.09,33131.91,Loan,Retail,1,14
8525,1C46GJD2646198988,DLR6703,2023-09-09,62100.0,3072.32,59027.68,Loan,Retail,1,77
8526,ZFAYRZM5261949011,DLR3924,2023-01-09,26000.0,1670.68,24329.32,Loan,Retail,0,25
8527,3C6362BX409149499,DLR3924,2022-10-29,48100.0,8769.39,39330.61,Loan,Fleet,0,27
8528,2C3FC5XH714220896,DLR4387,2022-01-24,94000.0,1353.43,92646.57,Loan,Retail,1,27
8529,ZFA5XWFFZ69703796,DLR5170,2024-11-06,34800.0,2808.16,31991.84,Loan,Retail,0,33
8530,1B38920ZT45972558,DLR3935,2022-02-25,65700.0,8898.3,56801.7,Loan,Fleet,0,11
8531,3C60RYXRB39459562,DLR4885,2022-11-26,67100.0,11791.3,55308.7,Lease,Fleet,0,31
8532,2C35R6RCZ83305887,DLR1852,2022-02-03,29300.0,933.33,28366.67,Loan,Retail,1,26
8533,1C4H5E08P02819855,DLR9071,2024-08-14,93800.0,4465.72,89334.28,Loan,Retail,1,22
8534,1B3KBP3SD95052146,DLR6742,2023-08-11,75200.0,3836.44,71363.56,Lease,Retail,0,4
8535,2C3HXJM3C94262809,DLR6172,2022-05-06,82800.0,982.68,81817.32,Lease,Retail,0,103
8536,ZARCJVPWX73925450,DLR1448,2022-11-26,49100.0,5536.81,43563.19,Loan,Retail,0,50
8537,1C4H5E08P02819855,DLR7474,2022-06-23,93800.0,6933.65,86866.35,Loan,Retail,0,41
8538,ZAR6VB7L857730128,DLR3935,2022-10-30,30000.0,2941.87,27058.13,Cash,Retail,0,51
8539,ZAR0LMA5V41607243,DLR3848,2024-09-02,34000.0,4424.29,29575.71,Lease,Fleet,0,16
8540,3C675WV0P10386890,DLR6565,2023-05-14,46000.0,2559.85,43440.15,Lease,Retail,1,91
8541,ZFAAC4XSD26941748,DLR4190,2023-05-08,28000.0,1420.45,26579.55,Loan,Retail,1,3
8542,2C3ZKL1CS99022988,DLR6565,2024-11-22,84600.0,15725.92,68874.08,Cash,Fleet,0,15
8543,ZARCC79FL57663492,DLR4387,2024-10-16,46200.0,2327.42,43872.58,Cash,Retail,1,11
8544,1C3SZZE9S29087337,DLR7906,2022-06-15,55300.0,3034.32,52265.68,Lease,Retail,1,5
8545,ZFARR4YWK66413376,DLR4885,2023-03-25,85000.0,11899.93,73100.07,Loan,Fleet,0,14
8546,3C62VUPYJ17435224,DLR6935,2023-06-09,42000.0,7495.98,34504.02,Loan,Rental,0,11
8547,2C38XSVWZ86939344,DLR9399,2022-07-16,32400.0,5263.32,27136.68,Lease,Rental,0,5
8548,1C6EGRVPA30533230,DLR3276,2023-01-24,67200.0,6868.17,60331.83,Loan,Fleet,0,19
8549,1C6Y8NH8S49379788,DLR4610,2024-04-03,66800.0,4916.36,61883.64,Lease,Retail,1,33
8550,ZAR0LMA5V41607243,DLR3276,2023-10-11,34000.0,3205.7,30794.3,Loan,Retail,0,2
8551,1C3VBAFTR75805028,DLR5408,2022-01-28,64700.0,3913.93,60786.07,Lease,Retail,0,109
8552,ZFAVDS5YZ10823901,DLR5121,2022-01-27,41600.0,6144.24,35455.76,Loan,Fleet,0,21
8553,ZARUJ9XTT08117861,DLR5121,2022-10-15,80000.0,3145.42,76854.58,Loan,Retail,1,46
8554,1C6DCR1NE09564894,DLR9071,2023-01-26,85000.0,13313.33,71686.67,Loan,Rental,0,7
8555,2C3X84Z1M02637704,DLR5422,2023-04-15,63300.0,2547.03,60752.97,Loan,Retail,1,26
8556,1C4NBBJ2961072534,DLR1448,2024-11-29,28300.0,3447.2,24852.8,Lease,Retail,0,16
8557,3C6BXWXSG16548193,DLR6703,2022-10-04,31500.0,3024.12,28475.88,Lease,Retail,1,77
8558,2C3FA0V5251386614,DLR7877,2022-10-23,65500.0,6131.14,59368.86,Loan,Retail,1,28
8559,3C6P4TCB222514775,DLR5480,2023-01-24,40800.0,524.66,40275.34,Cash,Retail,1,13
8560,ZAR72KZ1264120703,DLR6935,2023-12-26,40700.0,4308.92,36391.08,Loan,Retail,1,18
8561,1C40PYFS836688833,DLR6935,2022-05-20,42000.0,2278.41,39721.59,Lease,Retail,0,55
8562,1C40PYFS836688833,DLR9908,2024-05-26,42000.0,3155.57,38844.43,Cash,Retail,0,18
8563,1B3VH2B1083689405,DLR6833,2022-04-16,47300.0,814.46,46485.54,Loan,Retail,1,2
8564,ZAR59UPKV57165036,DLR3924,2022-03-17,45200.0,1512.03,43687.97,Loan,Retail,0,16
8565,2C3WAJ3L864332468,DLR5480,2024-01-31,24000.0,1188.28,22811.72,Loan,Retail,1,1
8566,2C3ZVB19V60621593,DLR6703,2022-08-10,34500.0,4347.73,30152.27,Loan,Fleet,0,7
8567,1B3E7AUXZ03737329,DLR6742,2023-11-17,94800.0,9998.28,84801.72,Loan,Retail,1,92
8568,1B3JFPNRW55984097,DLR7474,2024-06-05,46900.0,3721.24,43178.76,Loan,Fleet,1,2
8569,3C6LK3D5Y61921159,DLR9099,2022-02-12,61400.0,5798.33,55601.67,Loan,Fleet,0,1
8570,1C3RZYCX370176731,DLR5098,2023-11-07,55000.0,2268.38,52731.62,Lease,Retail,1,32
8571,ZAR5E5J0476452446,DLR3924,2023-05-25,33100.0,5266.67,27833.33,Loan,Rental,0,20
8572,ZFAJN6FPL62670412,DLR5706,2022-11-08,28500.0,4663.64,23836.36,Loan,Fleet,0,1
8573,ZAR4TGNF899541398,DLR1639,2023-10-29,89200.0,12730.95,76469.05,Loan,Fleet,0,4
8574,1C6PLMLFT15937882,DLR4885,2024-03-04,83900.0,2113.93,81786.07,Loan,Retail,1,1
8575,1C6WHYHD437588986,DLR5098,2023-07-12,42000.0,5626.83,36373.17,Loan,Fleet,0,89
8576,1C4ACDVT870796492,DLR7144,2022-07-26,34000.0,1643.62,32356.38,Loan,Retail,1,32
8577,2C34J4CAB87222265,DLR6565,2024-05-03,57300.0,3419.92,53880.08,Loan,Retail,1,3
8578,2C33ZC1MD20665936,DLR1137,2022-08-12,95000.0,13054.01,81945.99,Loan,Rental,1,16
8579,1C4Y2955N48136760,DLR1533,2023-06-23,28400.0,1390.7,27009.3,Loan,Retail,0,34
8580,ZAR1WCR7P45307074,DLR3935,2023-03-01,42000.0,1965.15,40034.85,Loan,Retail,0,134
8581,1C3LSM6K848470920,DLR7081,2024-06-26,52200.0,2394.27,49805.73,Loan,Retail,1,62
8582,ZFARH8E2D14313744,DLR1137,2024-03-15,67100.0,5554.16,61545.84,Lease,Retail,0,1
8583,2C3P6TXK246789341,DLR1137,2024-01-08,66100.0,4440.35,61659.65,Loan,Fleet,0,1
8584,ZFA5XWFFZ69703796,DLR9680,2022-08-26,34800.0,5563.62,29236.38,Loan,Fleet,0,3
8585,2C3FXZJYT42714264,DLR5600,2023-10-06,48500.0,5452.82,43047.18,Lease,Retail,0,61
8586,1C476U0N900180549,DLR4633,2024-07-18,32000.0,1431.36,30568.64,Cash,Retail,0,11
8587,1C4KYLCD975626268,DLR6172,2023-07-15,34100.0,1054.88,33045.12,Loan,Retail,1,68
8588,ZFAV3F2SZ68074201,DLR3101,2024-11-30,26000.0,4434.65,21565.35,Loan,Fleet,0,9
8589,2C33ZC1MD20665936,DLR3641,2023-08-28,95000.0,6687.46,88312.54,Lease,Retail,0,47
8590,1C3XWM4X372601131,DLR7296,2022-07-10,66600.0,5839.88,60760.12,Lease,Retail,1,66
8591,1C3G4EWL080558590,DLR3776,2024-04-29,32600.0,3368.12,29231.88,Loan,Fleet,0,5
8592,1C3RZYCX370176731,DLR3776,2023-08-18,55000.0,4583.81,50416.19,Loan,Retail,0,9
8593,ZFARZE9T119802920,DLR7618,2023-03-27,42000.0,3611.82,38388.18,Loan,Fleet,0,12
8594,ZARPMK3EW85853752,DLR6172,2023-12-23,46100.0,4493.46,41606.54,Cash,Retail,0,54
8595,1B3LRXLWV33402274,DLR7511,2023-07-31,29000.0,4364.99,24635.01,Loan,Fleet,0,32
8596,2C39Y8TZL13456478,DLR2856,2024-02-20,89400.0,7350.5,82049.5,Loan,Retail,0,11
8597,1C4FV4PAZ12128062,DLR7906,2022-08-09,61600.0,5751.51,55848.49,Loan,Retail,0,1
8598,ZAR0LMA5V41607243,DLR1137,2024-11-24,34000.0,1011.2,32988.8,Loan,Retail,1,15
8599,2C3P6TXK246789341,DLR3848,2024-02-06,66100.0,3082.45,63017.55,Lease,Retail,1,44
8600,3C675WV0P10386890,DLR8901,2022-06-08,46000.0,1163.96,44836.04,Loan,Retail,0,54
8601,1C4Y2955N48136760,DLR1448,2024-11-03,28400.0,2929.71,25470.29,Loan,Retail,1,33
8602,1C3VBAFTR75805028,DLR4013,2023-01-28,64700.0,2602.95,62097.05,Loan,Retail,0,20
8603,ZFAAC4XSD26941748,DLR3641,2024-09-15,28000.0,1041.53,26958.47,Lease,Retail,0,22
8604,3C6LK3D5Y61921159,DLR6924,2022-11-25,61400.0,11265.09,50134.91,Loan,Fleet,0,1
8605,1C4R349CY07956393,DLR3996,2023-07-14,34800.0,1326.83,33473.17,Loan,Retail,0,8
8606,1C419S0PN24118706,DLR6833,2024-07-05,34300.0,642.32,33657.68,Loan,Retail,0,3
8607,1C6FFCARW22774697,DLR1639,2024-05-09,63900.0,2895.76,61004.24,Loan,Retail,1,5
8608,1C6WHYHD437588986,DLR1448,2024-09-20,42000.0,3096.94,38903.06,Cash,Fleet,0,1
8609,ZARCJVPWX73925450,DLR1116,2023-08-16,49100.0,1941.39,47158.61,Cash,Retail,1,16
8610,1C3EVW8DD77888265,DLR1852,2023-06-18,35000.0,1998.63,33001.37,Lease,Retail,0,50
8611,3C6BXWXSG16548193,DLR5157,2022-08-02,31500.0,738.82,30761.18,Lease,Retail,1,7
8612,ZFAYRZM5261949011,DLR1137,2024-05-22,26000.0,3217.58,22782.42,Loan,Fleet,0,9
8613,1B31861UA07283153,DLR7474,2023-05-31,30000.0,1914.26,28085.74,Loan,Retail,1,23
8614,1C3ZSHC3D32388660,DLR1116,2024-10-05,32200.0,2087.3,30112.7,Loan,Retail,1,9
8615,ZARRAMZPF41603506,DLR2938,2024-01-07,55600.0,1828.92,53771.08,Loan,Retail,0,92
8616,1C65CC5P855006532,DLR7474,2023-09-04,35500.0,1568.52,33931.48,Loan,Retail,1,36
8617,1B3X791RD68469072,DLR5098,2024-11-26,26000.0,2233.29,23766.71,Lease,Retail,1,38
8618,2C3G25NTJ19992884,DLR9783,2022-05-27,40700.0,2138.77,38561.23,Cash,Retail,1,10
8619,1C4ACDVT870796492,DLR3641,2024-02-06,34000.0,1359.46,32640.54,Lease,Retail,0,55
8620,2C3229YP938936656,DLR2856,2023-10-01,66300.0,4885.35,61414.65,Cash,Retail,0,4
8621,2C3EKTCRP40226511,DLR4190,2023-11-01,84400.0,7155.53,77244.47,Loan,Retail,0,12
8622,1C46GJD2646198988,DLR9680,2024-02-25,62100.0,11089.3,51010.7,Loan,Rental,0,3
8623,2C3FC5XH714220896,DLR5098,2022-06-09,94000.0,3055.71,90944.29,Loan,Retail,1,64
8624,1C4DMHY7J08371270,DLR3996,2024-11-28,85000.0,6843.75,78156.25,Loan,Fleet,0,8
8625,1B3J2D55H84372013,DLR3101,2022-10-14,90000.0,11520.53,78479.47,Loan,Fleet,0,9
8626,ZFAYRZM5261949011,DLR8921,2022-03-06,26000.0,694.8,25305.2,Loan,Retail,0,3
8627,1B35GBBBM13439624,DLR7511,2023-05-29,45400.0,863.65,44536.35,Lease,Retail,1,43
8628,ZFARR4YWK66413376,DLR3717,2023-06-20,85000.0,2569.87,82430.13,Lease,Retail,0,36
8629,3C62VUPYJ17435224,DLR7081,2022-06-21,42000.0,555.43,41444.57,Loan,Retail,1,8
8630,ZAR4TGNF899541398,DLR6833,2024-02-13,89200.0,16979.77,72220.23,Loan,Rental,0,10
8631,1B3H1Z6CP02501652,DLR6614,2023-02-28,42800.0,1366.44,41433.56,Loan,Retail,0,39
8632,ZFAX40R1828544728,DLR3848,2023-06-21,63200.0,2952.5,60247.5,Lease,Retail,0,10
8633,ZFA0XEPZ501753931,DLR4633,2022-04-09,66100.0,1243.94,64856.06,Loan,Retail,0,27
8634,2C3JJVJW632950016,DLR6614,2024-05-06,56000.0,4264.49,51735.51,Loan,Retail,0,48
8635,1C66RCYA557729856,DLR5480,2023-12-06,63900.0,7924.96,55975.04,Lease,Fleet,0,6
8636,1C6Y8NH8S49379788,DLR1639,2023-09-18,66800.0,1908.65,64891.35,Lease,Retail,1,23
8637,1C3RZYCX370176731,DLR7906,2024-06-08,55000.0,4628.29,50371.71,Lease,Retail,0,31
8638,2C3WAJ3L864332468,DLR2029,2023-06-07,24000.0,3013.74,20986.26,Loan,Fleet,0,16
8639,1C476U0N900180549,DLR1116,2022-08-23,32000.0,1201.25,30798.75,Cash,Retail,1,49
8640,1B35C35DY50072448,DLR7906,2022-07-02,85000.0,5211.2,79788.8,Loan,Retail,0,43
8641,3C6V9D41K94384972,DLR3979,2024-01-09,34900.0,5470.55,29429.45,Loan,Fleet,0,6
8642,1C4A2YJ1V40089585,DLR9294,2022-09-18,62400.0,1825.86,60574.14,Loan,Retail,1,33
8643,3C6N9YVZ472032298,DLR3996,2024-08-05,45000.0,2929.2,42070.8,Lease,Retail,0,60
8644,1B3ASLX3M18801711,DLR5422,2023-10-16,44700.0,10228.16,34471.84,Loan,Rental,0,21
8645,ZAR2XWBD401412726,DLR6924,2022-12-09,40500.0,907.13,39592.87,Cash,Retail,0,127
8646,1B3BNWBC356229392,DLR4965,2023-10-22,34000.0,3300.79,30699.21,Loan,Retail,1,105
8647,1C6TXFXAK71747066,DLR4190,2024-03-26,46700.0,2698.21,44001.79,Loan,Retail,0,8
8648,1C6GELJJH79370660,DLR7081,2023-11-14,61100.0,12936.16,48163.84,Loan,Rental,0,19
8649,1C476U0N900180549,DLR4965,2024-04-15,32000.0,4387.25,27612.75,Cash,Fleet,0,19
8650,3C6NXZXST05052908,DLR3717,2022-05-27,57200.0,3491.85,53708.15,Loan,Retail,0,12
8651,ZFA70GF9S84034250,DLR3996,2024-10-06,42300.0,3630.21,38669.79,Loan,Retail,0,32
8652,1C44R612N45150572,DLR6935,2023-08-12,57700.0,4155.44,53544.56,Loan,Retail,0,17
8653,1C3B6LH1780832460,DLR8904,2023-11-11,35100.0,2930.63,32169.37,Loan,Retail,0,51
8654,ZAR72KZ1264120703,DLR3101,2023-04-19,40700.0,2803.44,37896.56,Lease,Fleet,0,9
8655,2C3FXZJYT42714264,DLR9399,2023-08-10,48500.0,3957.75,44542.25,Lease,Retail,1,10
8656,1C6WHYHD437588986,DLR7296,2023-05-25,42000.0,578.93,41421.07,Lease,Retail,1,37
8657,1C3LSZE8916846722,DLR4965,2023-02-05,32000.0,1165.89,30834.11,Loan,Retail,0,86
8658,ZFAR87XYE95636516,DLR8921,2024-06-04,61600.0,1032.36,60567.64,Lease,Retail,0,34
8659,ZFARH8E2D14313744,DLR3794,2023-06-08,67100.0,7353.56,59746.44,Loan,Rental,0,7
8660,1C3ZSHC3D32388660,DLR2856,2022-02-05,32200.0,1371.99,30828.01,Cash,Retail,0,8
8661,ZFAVFS9CW02993277,DLR8921,2022-11-29,84800.0,4176.68,80623.32,Loan,Retail,1,23
8662,1C3B6LH1780832460,DLR7099,2023-11-24,35100.0,5560.93,29539.07,Loan,Rental,0,2
8663,2C30Y9JPN07517257,DLR6570,2024-11-14,95000.0,8724.46,86275.54,Loan,Retail,0,33
